Bezeichnung,Eindeutige Seitenansichten,Seitenansichten,Von Besuchern verbrachte Gesamtzeit (in Sekunden),In den Suchergebnissen angeklickt,nb_hits_with_time_generation,min_time_generation,max_time_generation,Eingänge,Aktionen nach Eingang hier,Von Besuchern verbrachte Gesamtzeit (in Sekunden) nach Eingang hier,Absprünge,Ausstiege,Eindeutige Besucher (Tagessumme),Eindeutige Einstiege (Tagessumme),Eindeutige Ausstiege (Tagessumme),Durchschnittszeit pro Seite,Absprungsrate,Ausstiegsrate,Durchschnittliche Generierungszeit,Metadaten: url,Metadaten: segment
/internet/sicherheitsdirektion/kapo/de/jobs/berufsbild_polizist/info.contenttab.2.loehne.html,1,1,0,1,1,1.746,1.746,,,,,1,1,,1,0,0%,100%,1.746,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/berufsbild_polizist/info.contenttab.2.loehne.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fberufsbild_polizist%2Finfo.contenttab.2.loehne.html
/internet/sicherheitsdirektion/kapo/de/jobs/berufsbild_polizist/info/allgemein3.html,1,1,23,1,1,0.007,0.007,,,,,,1,,,23,0%,0%,0.007,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/berufsbild_polizist/info/allgemein3.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fberufsbild_polizist%2Finfo%2Fallgemein3.html
/internet/sicherheitsdirektion/kapo/de/jobs/bewerbung.html,1,1,4,,1,0.082,0.082,1,8,62,0,,1,1,,4,0%,0%,0.082,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/bewerbung.html,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fbewerbung.html
/internet/sicherheitsdirektion/kapo/de/jobs/formulare_pgw.html,1,1,7,1,1,0.656,0.656,,,,,,1,,,7,0%,0%,0.656,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/formulare_pgw.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fformulare_pgw.html
/internet/sicherheitsdirektion/kapo/de/jobs/sbf.html?fbclid=IwAR0HcGO2ZCwF7dgkAjufzVv0pUEcZKRbe8YyOVW8BOs_n5HFgHPtAw6fN6s,1,3,27,,3,0.004,1.209,1,7,187,0,,1,1,,9,0%,0%,0.413,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/sbf.html?fbclid=IwAR0HcGO2ZCwF7dgkAjufzVv0pUEcZKRbe8YyOVW8BOs_n5HFgHPtAw6fN6s,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fsbf.html%3Ffbclid%3DIwAR0HcGO2ZCwF7dgkAjufzVv0pUEcZKRbe8YyOVW8BOs_n5HFgHPtAw6fN6s
/internet/sicherheitsdirektion/kapo/de/jobs/sbf.html?fbclid=IwAR3nozfqFOcFXyVuJLJgIgm3AopLcFuOPnU3nz2ylZYuXfKgf4J8PkhKIA8,1,1,15,,1,0.114,0.114,1,3,59,0,,1,1,,15,0%,0%,0.114,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/sbf.html?fbclid=IwAR3nozfqFOcFXyVuJLJgIgm3AopLcFuOPnU3nz2ylZYuXfKgf4J8PkhKIA8,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fsbf.html%3Ffbclid%3DIwAR3nozfqFOcFXyVuJLJgIgm3AopLcFuOPnU3nz2ylZYuXfKgf4J8PkhKIA8
/internet/sicherheitsdirektion/kapo/de/jobs/sbf/bewerbung.faz.cantonzh.a.html,1,1,0,,1,0.05,0.05,1,1,0,1,1,1,1,1,0,100%,100%,0.05,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/sbf/bewerbung.faz.cantonzh.a.html,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fsbf%2Fbewerbung.faz.cantonzh.a.html
/internet/sicherheitsdirektion/kapo/de/jobs/sbf/info.contenttab_1326373654987.2.lohne.html,1,1,221,1,1,0.552,0.552,,,,,,1,,,221,0%,0%,0.552,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/sbf/info.contenttab_1326373654987.2.lohne.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fsbf%2Finfo.contenttab_1326373654987.2.lohne.html
/internet/sicherheitsdirektion/kapo/de/jobs/sbf/info/allgemein3211.html,1,1,14,1,1,2.168,2.168,,,,,,1,,,14,0%,0%,2.168,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/sbf/info/allgemein3211.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fsbf%2Finfo%2Fallgemein3211.html
/internet/sicherheitsdirektion/kapo/de/jobs/sbf/info/info_sbf.html,1,1,154,1,1,1.034,1.034,,,,,,1,,,154,0%,0%,1.034,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/sbf/info/info_sbf.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fsbf%2Finfo%2Finfo_sbf.html
/internet/sicherheitsdirektion/kapo/de/jobs/sbf/_jcr_content/contentpar/downloadlist_0/downloaditems/brosch_re_wir_machen.spooler.download.1537267827028.pdf/info_zivil_sicherheitsberufe.pdf,1,1,552,,1,0.161,0.161,1,3,572,0,,1,1,,552,0%,0%,0.161,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/sbf/_jcr_content/contentpar/downloadlist_0/downloaditems/brosch_re_wir_machen.spooler.download.1537267827028.pdf/info_zivil_sicherheitsberufe.pdf,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fsbf%2F_jcr_content%2Fcontentpar%2Fdownloadlist_0%2Fdownloaditems%2Fbrosch_re_wir_machen.spooler.download.1537267827028.pdf%2Finfo_zivil_sicherheitsberufe.pdf
/internet/sicherheitsdirektion/kapo/de/jobs/sz_gk/info/video.html,1,1,0,,1,1.338,1.338,1,1,0,1,1,1,1,1,0,100%,100%,1.338,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/sz_gk/info/video.html,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fjobs%2Fsz_gk%2Finfo%2Fvideo.html
/internet/sicherheitsdirektion/kapo/de/praevention/archiv/indue.html (,1,1,10,,1,0.155,0.155,1,2,11,0,,1,1,,10,0%,0%,0.155,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/archiv/indue.html (,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Farchiv%2Findue.html+%28
/internet/sicherheitsdirektion/kapo/de/praevention/broschueren.html,1,1,0,,1,0.031,0.031,1,1,0,1,1,1,1,1,0,100%,100%,0.031,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/broschueren.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fbroschueren.html
/internet/sicherheitsdirektion/kapo/de/praevention/brueckenbauer/details.html,1,1,0,,1,0.096,0.096,,,,,1,1,,1,0,0%,100%,0.096,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/brueckenbauer/details.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fbrueckenbauer%2Fdetails.html
/internet/sicherheitsdirektion/kapo/de/praevention/ire.contenttab.2.netzwerk.html,1,1,9,,1,0.59,0.59,1,2,10,0,1,1,1,1,9,0%,100%,0.59,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ire.contenttab.2.netzwerk.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fire.contenttab.2.netzwerk.html
/internet/sicherheitsdirektion/kapo/de/praevention/ist/broschueren_downloads/weitere_informationen.html,1,1,0,,1,0.075,0.075,1,1,0,1,1,1,1,1,0,100%,100%,0.075,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/broschueren_downloads/weitere_informationen.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fist%2Fbroschueren_downloads%2Fweitere_informationen.html
/internet/sicherheitsdirektion/kapo/de/praevention/ist/formulare.html,1,1,108,1,1,1.393,1.393,,,,,,1,,,108,0%,0%,1.393,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/formulare.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fist%2Fformulare.html
/internet/sicherheitsdirektion/kapo/de/praevention/ist/formulare/anmeldeformular_ist_wb18.html,1,1,502,,0,,,,,,,,1,,,502,0%,0%,0,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/formulare/anmeldeformular_ist_wb18.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fist%2Fformulare%2Fanmeldeformular_ist_wb18.html
/internet/sicherheitsdirektion/kapo/de/praevention/ist/rechtsgrundlagen.html,1,1,0,,0,,,,,,,1,1,,1,0,0%,100%,0,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/rechtsgrundlagen.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fist%2Frechtsgrundlagen.html
/internet/sicherheitsdirektion/kapo/de/praevention/ist/weitere_infos/dokumentationen/broschueren_downloads/broschueren.html,1,4,23,,4,0.004,0.007,,,,,,1,,,6,0%,0%,0.005,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/weitere_infos/dokumentationen/broschueren_downloads/broschueren.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fist%2Fweitere_infos%2Fdokumentationen%2Fbroschueren_downloads%2Fbroschueren.html
/internet/sicherheitsdirektion/kapo/de/praevention/ist/weitere_infos/dokumentationen/newsletter.html,1,2,11,,2,0.004,0.005,,,,,,1,,,6,0%,0%,0.005,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/weitere_infos/dokumentationen/newsletter.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fist%2Fweitere_infos%2Fdokumentationen%2Fnewsletter.html
/internet/sicherheitsdirektion/kapo/de/praevention/ist/weitere_infos/fokusthemen/haeusliche_gewalt_migration.html,1,4,56,,4,0.001,0.003,,,,,,1,,,14,0%,0%,0.002,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/weitere_infos/fokusthemen/haeusliche_gewalt_migration.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fist%2Fweitere_infos%2Ffokusthemen%2Fhaeusliche_gewalt_migration.html
/internet/sicherheitsdirektion/kapo/de/praevention/ist/weitere_infos/fokusthemen/hg_gesundheitswesen/empfehlungen_fachleute.html,1,2,91,,2,0.002,0.006,,,,,,1,,,46,0%,0%,0.004,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/weitere_infos/fokusthemen/hg_gesundheitswesen/empfehlungen_fachleute.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fist%2Fweitere_infos%2Ffokusthemen%2Fhg_gesundheitswesen%2Fempfehlungen_fachleute.html
/internet/sicherheitsdirektion/kapo/de/praevention/ist/weitere_infos/fokusthemen/hg_gesundheitswesen/warnzeichen.html,1,3,164,,3,0.001,0.025,,,,,,1,,,55,0%,0%,0.01,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/weitere_infos/fokusthemen/hg_gesundheitswesen/warnzeichen.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fist%2Fweitere_infos%2Ffokusthemen%2Fhg_gesundheitswesen%2Fwarnzeichen.html
/internet/sicherheitsdirektion/kapo/de/praevention/ist/weitere_infos/rechtsgrundlagen/gsg/polizeiliche_schutzmassnahmen.html,1,3,10,,1,0.003,0.003,,,,,,1,,,3,0%,0%,0.003,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/weitere_infos/rechtsgrundlagen/gsg/polizeiliche_schutzmassnahmen.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fist%2Fweitere_infos%2Frechtsgrundlagen%2Fgsg%2Fpolizeiliche_schutzmassnahmen.html
/internet/sicherheitsdirektion/kapo/de/praevention/ist/weitere_infos/rechtsgrundlagen/zbg/eheschutzmassnahmen/trennung_eheleute.html,1,2,118,,2,0.001,0.004,,,,,,1,,,59,0%,0%,0.003,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/weitere_infos/rechtsgrundlagen/zbg/eheschutzmassnahmen/trennung_eheleute.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fist%2Fweitere_infos%2Frechtsgrundlagen%2Fzbg%2Feheschutzmassnahmen%2Ftrennung_eheleute.html
/internet/sicherheitsdirektion/kapo/de/praevention/ist/weitere_infos/rechtsgrundlagen/zbg/eheschutzmassnahmen/zusammenbleiben_eheleute.html,1,2,20,,2,0.001,0.003,,,,,,1,,,10,0%,0%,0.002,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/weitere_infos/rechtsgrundlagen/zbg/eheschutzmassnahmen/zusammenbleiben_eheleute.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fist%2Fweitere_infos%2Frechtsgrundlagen%2Fzbg%2Feheschutzmassnahmen%2Fzusammenbleiben_eheleute.html
/internet/sicherheitsdirektion/kapo/de/praevention/jiv/Praevention/NeueMedien.html,1,1,6,,1,0.003,0.003,,,,,,1,,,6,0%,0%,0.003,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/jiv/Praevention/NeueMedien.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fjiv%2FPraevention%2FNeueMedien.html
/internet/sicherheitsdirektion/kapo/de/praevention/jiv/Praevention/suchtmittel.html,1,1,69,,1,0.003,0.003,,,,,,1,,,69,0%,0%,0.003,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/jiv/Praevention/suchtmittel.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fjiv%2FPraevention%2Fsuchtmittel.html
/internet/sicherheitsdirektion/kapo/de/praevention/jiv/zielgruppen/eltern.html,1,1,56,,1,0.063,0.063,,,,,,1,,,56,0%,0%,0.063,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/jiv/zielgruppen/eltern.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fjiv%2Fzielgruppen%2Feltern.html
/internet/sicherheitsdirektion/kapo/de/praevention/jiv/zielgruppen/taeter.html,1,1,5,,1,1.996,1.996,,,,,,1,,,5,0%,0%,1.996,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/jiv/zielgruppen/taeter.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fjiv%2Fzielgruppen%2Ftaeter.html
/internet/sicherheitsdirektion/kapo/de/praevention/kinder_jugendpraevention.html,1,1,366,,0,,,1,8,2074,0,,1,1,,366,0%,0%,0,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kinder_jugendpraevention.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fkinder_jugendpraevention.html
/internet/sicherheitsdirektion/kapo/de/praevention/kinder_jugendpraevention/jugendintervention.html,1,1,31,,1,0.002,0.002,,,,,,1,,,31,0%,0%,0.002,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kinder_jugendpraevention/jugendintervention.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fkinder_jugendpraevention%2Fjugendintervention.html
/internet/sicherheitsdirektion/kapo/de/praevention/kinder_jugendpraevention/jugendintervention/das_team/bezirke/bezirk_meilen.html,1,2,72,,2,0.03,0.275,1,3,73,0,,1,1,,36,0%,0%,0.153,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kinder_jugendpraevention/jugendintervention/das_team/bezirke/bezirk_meilen.html,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fkinder_jugendpraevention%2Fjugendintervention%2Fdas_team%2Fbezirke%2Fbezirk_meilen.html
/internet/sicherheitsdirektion/kapo/de/praevention/kji/ang_vpa/bestaetigung.html,1,1,0,,1,0.709,0.709,1,1,0,1,1,1,1,1,0,100%,100%,0.709,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kji/ang_vpa/bestaetigung.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fkji%2Fang_vpa%2Fbestaetigung.html
/internet/sicherheitsdirektion/kapo/de/praevention/kji/schuelerecke/velopruefung.html,1,1,0,,1,0.139,0.139,1,1,0,1,1,1,1,1,0,100%,100%,0.139,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kji/schuelerecke/velopruefung.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fkji%2Fschuelerecke%2Fvelopruefung.html
/internet/sicherheitsdirektion/kapo/de/praevention/kriminal/stalking.html?fbclid=IwAR18hx61WfMeSiqJmpXI-nU2mMXglcJBRa9v7VGQsrF-3b55HwZm8thuKkg,1,2,95,,2,0.058,0.781,1,4,144,0,1,1,1,1,48,0%,100%,0.42,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kriminal/stalking.html?fbclid=IwAR18hx61WfMeSiqJmpXI-nU2mMXglcJBRa9v7VGQsrF-3b55HwZm8thuKkg,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fkriminal%2Fstalking.html%3Ffbclid%3DIwAR18hx61WfMeSiqJmpXI-nU2mMXglcJBRa9v7VGQsrF-3b55HwZm8thuKkg
/internet/sicherheitsdirektion/kapo/de/praevention/kriminalitaet/betrug.html,1,1,0,,1,0.154,0.154,,,,,1,1,,1,0,0%,100%,0.154,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kriminalitaet/betrug.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fkriminalitaet%2Fbetrug.html
/internet/sicherheitsdirektion/kapo/de/praevention/kriminalitaet/einbruch.html,1,1,0,,1,0.131,0.131,1,1,0,1,1,1,1,1,0,100%,100%,0.131,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kriminalitaet/einbruch.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fkriminalitaet%2Feinbruch.html
/internet/sicherheitsdirektion/kapo/de/praevention/medienangebot/broschueren/_jcr_content/co,1,1,0,,1,0.396,0.396,1,1,0,1,1,1,1,1,0,100%,100%,0.396,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/medienangebot/broschueren/_jcr_content/co,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fpraevention%2Fmedienangebot%2Fbroschueren%2F_jcr_content%2Fco
/internet/sicherheitsdirektion/kapo/de/service/nav/service/social_media.html?clientID=ffffffff-c2f8-1dd9-0000-0000378a99ee&appwebview=true,1,5,114,,5,0.007,0.807,1,7,115,0,,1,1,,23,0%,0%,0.599,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/service/nav/service/social_media.html?clientID=ffffffff-c2f8-1dd9-0000-0000378a99ee&appwebview=true,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fservice%2Fnav%2Fservice%2Fsocial_media.html%3FclientID%3Dffffffff-c2f8-1dd9-0000-0000378a99ee%26appwebview%3Dtrue
/internet/sicherheitsdirektion/kapo/de/service/suche.html?keywords=&focus=KANTON&_charset_=utf-8&submit=Suchen,1,2,17,1,2,0.019,0.64,,,,,,1,,,9,0%,0%,0.33,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/service/suche.html?keywords=&focus=KANTON&_charset_=utf-8&submit=Suchen,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fservice%2Fsuche.html%3Fkeywords%3D%26focus%3DKANTON%26_charset_%3Dutf-8%26submit%3DSuchen
/internet/sicherheitsdirektion/kapo/de/ueber_uns/,1,2,11,,2,0.05,0.089,,,,,,1,,,6,0%,0%,0.07,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2F
/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle/,1,1,14,,1,0.001,0.001,,,,,,1,,,14,0%,0%,0.001,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle/,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Ffachstelle%2F
/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle/cybercrime/ueberuns.html,1,1,28,1,1,0.006,0.006,,,,,,1,,,28,0%,0%,0.006,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle/cybercrime/ueberuns.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Ffachstelle%2Fcybercrime%2Fueberuns.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle/for/wie_werde_ich_kriminaltechniker.html,1,1,5,,1,0.09,0.09,1,2,6,0,,1,1,,5,0%,0%,0.09,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle/for/wie_werde_ich_kriminaltechniker.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Ffachstelle%2Ffor%2Fwie_werde_ich_kriminaltechniker.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle/fpsta_fe/angew_forschung.html,1,4,13,,3,0.005,0.082,1,8,806,0,,1,1,,3,0%,0%,0.043,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle/fpsta_fe/angew_forschung.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Ffachstelle%2Ffpsta_fe%2Fangew_forschung.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/forms/bestaetigung21.html,1,1,2,1,1,0.556,0.556,,,,,,1,,,2,0%,0%,0.556,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/forms/bestaetigung21.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Fforms%2Fbestaetigung21.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/forms/bestaetigung_sicherheitsberatung.html,1,1,5,1,1,0.005,0.005,,,,,,1,,,5,0%,0%,0.005,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/forms/bestaetigung_sicherheitsberatung.html,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Fforms%2Fbestaetigung_sicherheitsberatung.html
/internet/sicherheitsdirektion/kapo/de/ueber_uns/kriminalmuseum/,1,2,163,,2,0.001,0.002,1,8,322,0,,1,1,,82,0%,0%,0.002,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/kriminalmuseum/,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Fkriminalmuseum%2F
/internet/sicherheitsdirektion/kapo/de/ueber_uns/standorte/dielsdorf.html?appwebview=true&clientID=3f93433e-8af6-49e4-96c0-9c4cc5c221ce,1,2,23,,2,0.652,0.691,1,2,24,0,1,1,1,1,12,0%,100%,0.672,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/standorte/dielsdorf.html?appwebview=true&clientID=3f93433e-8af6-49e4-96c0-9c4cc5c221ce,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Fueber_uns%2Fstandorte%2Fdielsdorf.html%3Fappwebview%3Dtrue%26clientID%3D3f93433e-8af6-49e4-96c0-9c4cc5c221ce
