Seite,Klicks,Impressionen,CTR,Position
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_06/1406161p.html,0,48,0%,6.54
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_10/1510242x.html,0,48,0%,8.56
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804191f.html,0,48,0%,26.17
https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/praevention/kji/dokumente/pdf/liebe_mutter.pdf,0,48,0%,52.67
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806022o.html,0,47,0%,77.26
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_05/1705171m.html,0,46,0%,6.41
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_10/1710252h.html,0,45,0%,8.73
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2011_11/1111181e.html,0,45,0%,70.93
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2011_q4/1107261s.html,0,44,0%,36.36
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/statistik/vusta/stadt_zuerich/Zuerich_MedienMitteilung.pdf.spooler.download.1520922310004.pdf/Zuerich_MedienMitteilung.pdf,0,43,0%,8.12
"https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/statistik/vusta/Archiv 
VUSTA/vusta2012.pdf.spooler.download.1393587588822.pdf/vusta2012.pdf",0,43,0%,11.98
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_01/1801201j.html,0,42,0%,7.86
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2011_12/1112251c.html,0,41,0%,50.17
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_11/1211181c.html,0,40,0%,57.58
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802261m.html,0,39,0%,9.92
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle/cybercrime/ueberuns/_jcr_content/contentPar/downloadlist/downloaditems/telefonbetrug_durch_.spooler.download.1529499078003.pdf/flyer_telefonbetrug_180601.pdf,0,39,0%,31.38
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_12/1712251x.html,0,38,0%,10.26
https://www.kapo.zh.ch/dam/baudirektion/tba/Dokumente/d1000-aktuell/planauflageverfahren/1617/maur/02_Technischer_Bericht.pdf.spooler.download.1535007802652.pdf/02_Technischer_Bericht.pdf,0,38,0%,13.53
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1805062m.html,0,38,0%,24.61
https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/praevention/kji/dokumente/signale_zum_ausmalen/malvorlage_einfahrt_verboten.pdf,0,37,0%,7.92
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2017/170315_twitter.html,0,37,0%,8.57
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2013_07/1307135o.html,0,37,0%,8.62
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/jugenddienst/zielgruppen/jugendliche/3_Jugend_und_Polizei_Zusatzbericht_Umsetzung.pdf.spooler.download.1393927189768.pdf/3_Jugend_und_Polizei_Zusatzbericht_Umsetzung.pdf,0,37,0%,10.41
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_11/1711115j.html,0,36,0%,12.36
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_12/1712041m.html,0,36,0%,16.89
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2018/181003_gewalttaeter.html,0,36,0%,30.61
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804161f.html,0,35,0%,18.49
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kji/ang_vpa/veloparcours_aufpausenplaetzen/_jcr_content/contentPar/downloadlist/downloaditems/flyer_veloparcours_k.spooler.download.1512472223644.pdf/behoerdenflyer_veloparcours_w.pdf,0,35,0%,25.86
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_04/1704061o.html,0,35,0%,32.94
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/print/verkehr/ausnahmetransport/dokumente/atb_kontaktdaten_polizei_tba.pdf.spooler.download.1514975599411.pdf/atb_kontaktdaten_polizei_tba.pdf,0,34,0%,14.26
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_10/1410131j.html,0,34,0%,35.97
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_06/1206253e.html,0,34,0%,53.41
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809041t.html,0,32,0%,14.06
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_07/1807102x.html,0,32,0%,43.03
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806011o.html,0,31,0%,21.52
"https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/praevention/kji/dokumente/strecken_velopruefung/wiesendangen 
veloprüfung streckenplan.pdf",0,30,0%,6.73
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_04/1204111m.html,0,30,0%,7.27
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_07/1807261s.html,0,30,0%,10
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806151w.html,0,30,0%,15.77
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809291h.html,0,30,0%,19.37
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_07/2507251e.html,0,30,0%,27.63
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle/cybercrime/ueberuns/_jcr_content/contentPar/downloadlist/downloaditems/telefonbetrug_durch_.spooler.download.1529991314239.pdf/flyer_telefonbetrug_180601.pdf,0,30,0%,29.9
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_04/1404291m.html,0,29,0%,9.1
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802281n.html,0,29,0%,12.07
https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/praevention/kampagnen/Verhalten_bei_Anschlag/1_Verhaltensregeln_bei_Anschlag_final.pdf,0,29,0%,41.79
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_10/1610311m.html,0,28,0%,13.57
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808091f.html,0,28,0%,14.32
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_07/1707234j.html,0,27,0%,27.3
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_05/1705022x.html,0,26,0%,7.42
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_03/1803281o.html,0,26,0%,7.77
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_09/1409061m.html,0,26,0%,8.15
"https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/statistik/vusta/Archiv 
VUSTA/Verkehrsunfallstatistik2010.pdf.spooler.download.1393492401669.pdf/Verkehrsunfallstatistik2010.pdf",0,26,0%,11.58
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/jiv/zielgruppen/eltern.html,0,26,0%,14.96
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1909111o.html,0,26,0%,19.96
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_01/1601271d.html,0,25,0%,13.08
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/jiv/jugendgesetz.html,0,24,0%,9.17
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804061f.html,0,24,0%,12.83
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/forms/allgemein111.html,0,24,0%,14.12
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_04/1604141j.html,0,24,0%,22
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/ist_neu/flyer/Flyer_Tuerkisch.pdf.spooler.download.1490345840139.pdf/Flyer_Tuerkisch.pdf,0,24,0%,36
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808212f.html?utm_source=dlvr.it&utm_medium=twitter,0,24,0%,45.12
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_02/1702021o.html,0,24,0%,45.92
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2013_09/1309081j.html,0,24,0%,77.46
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/faq/kripo.html,0,23,0%,6.26
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2017/171026_bedrohung.html,0,23,0%,6.78
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_01/1801291t.html,0,23,0%,7.26
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/jiv/zielgruppen/taeter.html,0,23,0%,21.52
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806211o.html,0,23,0%,26.57
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_03/1503181d.html,0,23,0%,32.09
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle/fpsta_fe.html,0,23,0%,33.26
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_01/1401031x.html,0,23,0%,45
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/weitere_infos/rechtsgrundlagen/zbg/kinderschutzmassnahmen.html,0,22,0%,7.14
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kji/ang_kpa/_jcr_content/contentPar/downloadlist/downloaditems/erg_nzende_informati.spooler.download.1467295555995.pdf/Info-Schreiben_Schulleitungen_Ergänzung.pdf,0,22,0%,7.64
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802071m.html,0,22,0%,14.59
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808281m.html,0,22,0%,22.64
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_04/1204292s.html,0,21,0%,10.05
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_01/1801251h.html,0,21,0%,10.62
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_06/1406261s.html,0,21,0%,10.71
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2011_09/1109221m.html,0,21,0%,19.62
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kji/ang_kpa/_jcr_content/contentPar/downloadlist/downloaditems/flyer_veloparcours_k.spooler.download.1464156354530.pdf/factsheet_kriminal_primarschule.pdf,0,21,0%,47.19
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806242m.html,0,20,0%,9.1
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804142j.html,0,20,0%,22.95
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802051x.html,0,19,0%,2.16
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kji/zielgruppen1/eltern.html,0,19,0%,5.32
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1805121j.html,0,19,0%,14.16
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/jiv/zielgruppen/beratung.html,0,19,0%,16.37
"https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/praevention/kji/dokumente/strecken_velopruefung/illnau 
effretikon veloprüfung streckenplan.pdf",0,19,0%,26.53
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_08/1708211x.html,0,18,0%,2.94
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kji/zielgruppen1/ferox_bestellung.html,0,18,0%,4.11
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_06/1406151p.html,0,18,0%,6.89
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809171t.html,0,18,0%,8.61
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2013_07/1307241j.html,0,18,0%,9.28
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_10/1710271m.html,0,18,0%,10.83
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_07/1807131t.html,0,18,0%,11.33
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808241m.html,0,18,0%,11.33
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808311f.html,0,18,0%,11.44
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2017/170113_schwergewichte2017/_jcr_content/contentPar/downloadlist/downloaditems/schwergewichte_und_z.spooler.download.1484289772939.pdf/schwergewichte_ziele_2017.pdf,0,18,0%,18.33
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_08/1608181o.html,0,18,0%,88.94
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kji.html,0,17,0%,1.88
